match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version
19749,2018-11-04,13:30:00.000,England - FA Women's Super League,2018/2019,Arsenal WFC,Birmingham City WFC,3,1,available,scheduled,2021-04-28T19:48:01.152793,2021-06-13T16:17:31.694,8,Regular Season,Meadow Park ,Rebecca Welch,Joseph Montemurro,Marc Skinner,1.0.3,,
19751,2018-11-04,16:00:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Chelsea FCW,0,2,available,scheduled,2023-07-24T19:43:48.478411,2021-06-13T16:17:31.694,8,Regular Season,The Rush Green Stadium,Paul Howard,Matt Beard,Emma Hayes,1.0.3,,
19764,2018-11-25,16:00:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Manchester City WFC,0,4,available,scheduled,2022-12-01T11:40:48.109478,2021-06-13T16:17:31.694,10,Regular Season,Clayson Stadium,Lewis Sandoe,Lee Burch,Nick Cushing,1.0.3,,
19773,2018-12-02,13:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Liverpool WFC,2,1,available,scheduled,2023-07-24T19:46:16.477530,2021-06-13T16:17:31.694,11,Regular Season,Haig Avenue,Simon Mather,Willie Kirk,Victoria Jepson,1.0.3,,
19783,2019-01-06,15:00:00.000,England - FA Women's Super League,2018/2019,Chelsea FCW,Everton LFC,3,0,available,scheduled,2023-07-24T19:40:48.274456,2021-06-13T16:17:31.694,13,Regular Season,Kingsmeadow,Lee Brennan,Emma Hayes,Willie Kirk,1.0.3,,
19747,2018-10-26,20:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Reading WFC,1,1,available,scheduled,2023-07-24T19:44:28.338569,2021-06-13T16:17:31.694,7,Regular Season,Academy Stadium ,David McNamara,Nick Cushing,Kelly Chambers,1.0.3,,
19757,2019-02-10,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Brighton & Hove Albion WFC,0,0,available,scheduled,2023-07-24T19:47:48.143800,2021-06-13T16:17:31.694,16,Regular Season,Stoke Gifford Stadium,Sarah Garratt,Tanya Oxtoby,Hope Patricia Powell,1.0.3,,
19742,2018-10-21,16:00:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Bristol City WFC,1,2,available,scheduled,2023-07-24T19:38:09.022442,2021-06-13T16:17:31.694,6,Regular Season,Clayson Stadium,Scott Jackson,Lee Burch,Tanya Oxtoby,1.0.3,,
19777,2018-12-09,16:00:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,West Ham United LFC,0,5,available,scheduled,2023-07-24T19:41:48.713246,2021-06-13T16:17:31.694,12,Regular Season,Clayson Stadium,Matthew Russell,Lee Burch,Matt Beard,1.0.3,,
19758,2019-04-17,20:45:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Reading WFC,0,5,available,scheduled,2023-07-24T19:42:41.523688,2021-06-13T16:17:31.694,16,Regular Season,Clayson Stadium,Scott Jackson,Lee Burch,Kelly Chambers,1.1.0,2,
19802,2019-03-13,20:45:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Brighton & Hove Albion WFC,1,1,available,scheduled,2023-07-24T19:42:25.041721,2021-06-13T16:17:31.694,18,Regular Season,Clayson Stadium,James Durkin,Lee Burch,Hope Patricia Powell,1.1.0,,
19803,2019-03-13,20:45:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Everton LFC,0,1,available,scheduled,2023-07-24T19:41:41.465513,2021-06-13T16:17:31.694,18,Regular Season,The Rush Green Stadium,Dean Skipper,Matt Beard,Willie Kirk,1.1.0,,
19811,2019-04-21,13:30:00.000,England - FA Women's Super League,2018/2019,Arsenal WFC,Everton LFC,2,1,available,scheduled,2023-07-24T19:49:19.915788,2021-06-13T16:17:31.694,20,Regular Season,Meadow Park ,Stacey Pearson,Joseph Montemurro,Willie Kirk,1.1.0,2,
19805,2019-03-31,15:00:00.000,England - FA Women's Super League,2018/2019,Chelsea FCW,West Ham United LFC,1,1,available,scheduled,2023-07-24T19:35:51.101710,2021-06-13T16:17:31.694,19,Regular Season,Kingsmeadow,Stacey Pearson,Emma Hayes,Matt Beard,1.1.0,2,
19752,2018-11-04,15:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Manchester City WFC,0,3,available,scheduled,2023-07-24T19:42:57.449946,2021-06-13T16:17:31.694,8,Regular Season,Prenton Park,Thomas Parsons,Victoria Jepson,Nick Cushing,1.0.3,,
19775,2018-12-09,15:00:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Liverpool WFC,2,2,available,scheduled,2023-07-24T19:42:46.378833,2021-06-13T16:17:31.694,12,Regular Season,Adams Park ,Joshua Smith,Kelly Chambers,Victoria Jepson,1.0.3,,
19760,2018-11-18,15:00:00.000,England - FA Women's Super League,2018/2019,Chelsea FCW,Yeovil Town LFC,5,0,available,scheduled,2023-07-24T19:40:03.149733,2021-06-13T16:17:31.694,9,Regular Season,Kingsmeadow,Kirsty Dowle,Emma Hayes,Lee Burch,1.0.3,,
19787,2019-01-13,15:00:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,Bristol City WFC,0,1,available,scheduled,2021-04-28T07:08:31.976278,2021-06-13T16:17:31.694,14,Regular Season,	ARMCO Arena ,Lisa Benn,Marc Skinner,Tanya Oxtoby,1.0.3,,
19733,2018-09-30,13:30:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,Manchester City WFC,2,3,available,scheduled,2021-04-28T19:48:01.153453,2021-06-13T16:17:31.694,4,Regular Season,	ARMCO Arena ,Wayne Cartmel,Marc Skinner,Nick Cushing,1.0.3,,
19765,2018-11-25,15:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Birmingham City WFC,0,2,available,scheduled,2021-04-28T19:48:01.153460,2021-06-13T16:17:31.694,10,Regular Season,Prenton Park,Sam Mulhall,Victoria Jepson,Marc Skinner,1.0.3,,
19792,2019-01-27,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Yeovil Town LFC,2,1,available,scheduled,2023-07-24T19:37:20.691588,2021-06-13T16:17:31.694,15,Regular Season,Stoke Gifford Stadium,Kirsty Dowle,Tanya Oxtoby,Lee Burch,1.0.3,,
19732,2018-09-30,15:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Reading WFC,0,1,available,scheduled,2023-07-24T19:39:04.259986,2021-06-13T16:17:31.694,4,Regular Season,Prenton Park,David McNamara,Chris Kirkland,Kelly Chambers,1.0.3,,
19744,2018-10-28,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Arsenal WFC,0,4,available,scheduled,2023-07-24T19:41:56.146912,2021-06-13T16:17:31.694,7,Regular Season,Stoke Gifford Stadium,Daniel Lamport,Tanya Oxtoby,Joseph Montemurro,1.0.3,,
19799,2019-03-13,20:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Chelsea FCW,0,4,available,scheduled,2023-07-24T19:40:27.032068,2021-06-13T16:17:31.694,18,Regular Season,Prenton Park,Joe Hull,Victoria Jepson,Emma Hayes,1.1.0,,
19753,2018-11-04,15:00:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Bristol City WFC,3,0,available,scheduled,2023-07-24T19:37:53.604317,2021-06-13T16:17:31.694,8,Regular Season,Adams Park ,Abigail Marnot,Kelly Chambers,Tanya Oxtoby,1.0.3,,
19735,2018-10-14,13:30:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,West Ham United LFC,7,1,available,scheduled,2023-07-24T19:46:33.165821,2021-06-13T16:17:31.694,5,Regular Season,Academy Stadium ,Rebecca Welch,Nick Cushing,Matt Beard,1.0.3,,
19720,2018-09-19,20:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Chelsea FCW,0,0,available,scheduled,2023-07-24T19:43:10.232697,2021-06-13T16:17:31.694,2,Regular Season,Stoke Gifford Stadium,Stacey Pearson,Tanya Oxtoby,Emma Hayes,1.0.3,,
19719,2018-09-19,20:45:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Reading WFC,0,0,available,scheduled,2022-09-12T20:38:36.029947,2021-06-13T16:17:31.694,2,Regular Season,The Rush Green Stadium,Abigail Marriott,Matt Beard,Kelly Chambers,1.0.3,,
19715,2018-09-09,15:00:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Bristol City WFC,0,1,available,scheduled,2021-04-09T20:39:24.201269,2021-06-13T16:17:31.694,1,Regular Season,Broadfield Stadium,Jack Packman,Hope Patricia Powell,Tanya Oxtoby,1.0.3,,
19723,2018-09-20,20:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Manchester City WFC,0,4,available,scheduled,2023-07-24T19:40:30.421964,2021-06-13T16:17:31.694,2,Regular Season,Haig Avenue,Lucy Oliver,Andy Spence,Nick Cushing,1.0.3,,
19722,2018-09-19,20:45:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Arsenal WFC,0,7,available,scheduled,2023-07-24T19:37:34.860138,2021-06-13T16:17:31.694,2,Regular Season,Clayson Stadium,Scott Jackson,Lee Burch,Joseph Montemurro,1.0.3,,
19727,2018-09-23,15:00:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Birmingham City WFC,0,1,available,scheduled,2022-09-12T20:45:17.660829,2021-06-13T16:17:31.694,3,Regular Season,Adams Park ,Jacob Miles,Kelly Chambers,Marc Skinner,1.0.3,,
19731,2018-09-30,16:00:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Yeovil Town LFC,2,1,available,scheduled,2023-07-24T19:39:59.493139,2021-06-13T16:17:31.694,4,Regular Season,The Rush Green Stadium,David Spain,Matt Beard,Lee Burch,1.0.3,,
19714,2018-09-09,15:00:00.000,England - FA Women's Super League,2018/2019,Chelsea FCW,Manchester City WFC,0,0,available,scheduled,2023-07-24T19:34:58.232217,2021-06-13T16:17:31.694,1,Regular Season,Kingsmeadow,Rebecca Welch,Emma Hayes,Nick Cushing,1.0.3,,
19728,2018-09-23,15:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Bristol City WFC,2,2,available,scheduled,2023-07-24T19:39:08.694629,2021-06-13T16:17:31.694,3,Regular Season,Academy Stadium ,Asaka Koizumi,Nick Cushing,Tanya Oxtoby,1.0.3,,
19726,2018-09-23,15:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Chelsea FCW,0,0,available,scheduled,2022-12-01T11:39:55.219781,2021-06-13T16:17:31.694,3,Regular Season,Haig Avenue,Helen Conley,Andy Spence,Emma Hayes,1.0.3,,
19725,2018-09-23,13:15:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Liverpool WFC,0,1,available,scheduled,2023-07-24T19:46:36.219604,2021-06-13T16:17:31.694,3,Regular Season,Broadfield Stadium,Amy Fearn,Hope Patricia Powell,Chris Kirkland,1.0.3,,
19738,2018-10-14,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Birmingham City WFC,0,1,available,scheduled,2021-04-28T19:48:01.163865,2021-06-13T16:17:31.694,5,Regular Season,Stoke Gifford Stadium,Samuel Allison,Tanya Oxtoby,Marc Skinner,1.0.3,,
19759,2018-11-18,13:30:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Arsenal WFC,0,4,available,scheduled,2023-07-24T19:39:24.864492,2021-06-13T16:17:31.694,9,Regular Season,Haig Avenue,Lucy Oliver,Andy Spence,Joseph Montemurro,1.0.3,,
19750,2018-11-04,16:00:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Everton LFC,1,0,available,scheduled,2023-07-24T19:45:30.297659,2021-06-13T16:17:31.694,8,Regular Season,Clayson Stadium,Phillip Staynings,Lee Burch,Andy Spence,1.0.3,,
19761,2018-11-17,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Liverpool WFC,2,1,available,scheduled,2023-07-24T19:40:51.636012,2021-06-13T16:17:31.694,9,Regular Season,Stoke Gifford Stadium,Richard Gardner,Tanya Oxtoby,Victoria Jepson,1.0.3,,
19762,2018-11-18,15:00:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Reading WFC,1,4,available,scheduled,2023-07-24T19:46:28.392231,2021-06-13T16:17:31.694,9,Regular Season,Broadfield Stadium,Ryan Atkin,Hope Patricia Powell,Kelly Chambers,1.0.3,,
19763,2018-11-18,15:00:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,West Ham United LFC,3,0,available,scheduled,2021-04-28T07:08:31.984352,2021-06-13T16:17:31.694,9,Regular Season,	ARMCO Arena ,Stacey Pearson,Marc Skinner,Matt Beard,1.0.3,,
19768,2018-11-25,16:00:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Bristol City WFC,2,0,available,scheduled,2023-07-24T19:42:38.447558,2021-06-13T16:17:31.694,10,Regular Season,The Rush Green Stadium,Helen Conley,Matt Beard,Tanya Oxtoby,1.0.3,,
19767,2018-11-25,15:00:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Everton LFC,2,1,available,scheduled,2023-07-24T19:38:21.734633,2021-06-13T16:17:31.694,10,Regular Season,Adams Park ,Amy Fearn,Kelly Chambers,Andy Spence,1.0.3,,
19776,2018-12-09,15:30:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Chelsea FCW,0,4,available,scheduled,2023-07-24T19:35:26.640051,2021-06-13T16:17:31.694,12,Regular Season,Broadfield Stadium,David Rick,Hope Patricia Powell,Emma Hayes,1.0.3,,
19737,2018-10-14,15:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Yeovil Town LFC,2,1,available,scheduled,2023-07-24T19:38:09.441565,2021-06-13T16:17:31.694,5,Regular Season,Prenton Park,Helen Conley,Chris Kirkland,Lee Burch,1.0.3,,
19790,2019-01-27,15:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Brighton & Hove Albion WFC,3,0,available,scheduled,2023-07-24T19:43:04.198520,2021-06-13T16:17:31.694,15,Regular Season,Academy Stadium ,Amy Fearn,Nick Cushing,Hope Patricia Powell,1.0.3,,
19793,2019-01-28,20:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,West Ham United LFC,1,0,available,scheduled,2023-07-24T19:42:40.354792,2021-06-13T16:17:31.694,15,Regular Season,Prenton Park,Rebecca Welch,Victoria Jepson,Matt Beard,1.0.3,,
19789,2019-01-27,15:00:00.000,England - FA Women's Super League,2018/2019,Chelsea FCW,Birmingham City WFC,2,3,available,scheduled,2021-04-28T19:48:01.164467,2021-06-13T16:17:31.694,15,Regular Season,Kingsmeadow,Helen Conley,Emma Hayes,Marta Tejedor,1.0.3,,
19791,2019-01-27,13:30:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Arsenal WFC,0,3,available,scheduled,2023-07-24T19:43:33.833859,2021-06-13T16:17:31.694,15,Regular Season,Adams Park ,Lucy Oliver,Kelly Chambers,Joseph Montemurro,1.0.3,,
19795,2019-02-20,20:30:00.000,England - FA Women's Super League,2018/2019,Reading WFC,West Ham United LFC,1,2,available,scheduled,2023-07-24T19:48:33.799947,2021-06-13T16:17:31.694,17,Regular Season,Select Car Leasing Stadium,Rebecca Welch,Kelly Chambers,Matt Beard,1.0.3,,
19797,2019-02-20,20:30:00.000,England - FA Women's Super League,2018/2019,Arsenal WFC,Yeovil Town LFC,3,0,available,scheduled,2023-07-24T19:40:56.579073,2021-06-13T16:17:31.694,17,Regular Season,Meadow Park ,Kirsty Dowle,Joseph Montemurro,Lee Burch,1.0.3,,
19780,2019-01-06,15:00:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Brighton & Hove Albion WFC,0,2,available,scheduled,2023-07-24T19:41:43.576593,2021-06-13T16:17:31.694,13,Regular Season,Prenton Park,Elizabeth Simms,Victoria Jepson,Hope Patricia Powell,1.0.3,,
19781,2019-01-06,13:30:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Arsenal WFC,2,4,available,scheduled,2023-07-24T19:40:51.629538,2021-06-13T16:17:31.694,13,Regular Season,The Rush Green Stadium,Will Finnie,Matt Beard,Joseph Montemurro,1.0.3,,
19779,2019-01-06,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Manchester City WFC,1,1,available,scheduled,2023-07-24T19:39:52.676463,2021-06-13T16:17:31.694,13,Regular Season,Stoke Gifford Stadium,James Durkin,Tanya Oxtoby,Nick Cushing,1.0.3,,
19798,2019-02-20,20:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Everton LFC,3,1,available,scheduled,2023-07-24T19:38:21.115353,2021-06-13T16:17:31.694,17,Regular Season,Academy Stadium ,Elizabeth Simms,Nick Cushing,Willie Kirk,1.0.3,,
19782,2019-01-06,15:00:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,Reading WFC,2,1,available,scheduled,2021-04-28T07:08:31.988445,2021-06-13T16:17:31.694,13,Regular Season,	ARMCO Arena ,Robert Massey Ellis,Marc Skinner,Kelly Chambers,1.0.3,,
19784,2019-01-13,15:00:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Everton LFC,0,0,available,scheduled,2023-07-24T19:43:40.819555,2021-06-13T16:17:31.694,14,Regular Season,Broadfield Stadium,Sunny Sukhvir Gill,Hope Patricia Powell,Willie Kirk,1.0.3,,
19786,2019-01-13,16:00:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Manchester City WFC,1,3,available,scheduled,2022-12-01T11:41:40.025541,2021-06-13T16:17:31.694,14,Regular Season,The Rush Green Stadium,Jason Richardson,Matt Beard,Nick Cushing,1.0.3,,
19774,2018-12-09,15:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Bristol City WFC,0,2,available,scheduled,2023-07-24T19:36:23.483264,2021-06-13T16:17:31.694,12,Regular Season,Haig Avenue,Jane Simms,Willie Kirk,Tanya Oxtoby,1.0.3,,
19755,2019-02-10,14:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Chelsea FCW,2,2,available,scheduled,2022-09-12T20:52:59.538692,2021-06-13T16:17:31.694,16,Regular Season,Academy Stadium ,Matthew Dicicco,Nick Cushing,Emma Hayes,1.0.3,,
19806,2019-03-31,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Reading WFC,0,1,available,scheduled,2023-07-24T19:43:36.328419,2021-06-13T16:17:31.694,19,Regular Season,Stoke Gifford Stadium,Samuel Allison,Tanya Oxtoby,Kelly Chambers,1.1.0,2,
19807,2019-03-31,15:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Liverpool WFC,2,1,available,scheduled,2023-07-24T19:42:41.142088,2021-06-13T16:17:31.694,19,Regular Season,Academy Stadium ,Lucy Oliver,Nick Cushing,Victoria Jepson,1.1.0,2,
19788,2019-01-13,16:00:00.000,England - FA Women's Super League,2018/2019,Yeovil Town LFC,Liverpool WFC,1,2,available,scheduled,2023-07-24T19:40:06.544351,2021-06-13T16:17:31.694,14,Regular Season,Clayson Stadium,Marc Whaley,Lee Burch,Victoria Jepson,1.0.3,,
19808,2019-03-31,15:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Yeovil Town LFC,0,1,available,scheduled,2023-07-24T19:37:45.511478,2021-06-13T16:17:31.694,19,Regular Season,Haig Avenue,Jill Short,Willie Kirk,Lee Burch,1.1.0,2,
19804,2019-03-31,13:30:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,Arsenal WFC,0,1,available,scheduled,2021-04-28T19:48:01.165303,2021-06-13T16:17:31.694,19,Regular Season,	ARMCO Arena ,Rebecca Welch,Marta Tejedor,Joseph Montemurro,1.1.0,2,
19813,2019-04-21,16:00:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Birmingham City WFC,1,2,available,scheduled,2021-04-28T19:48:01.165557,2021-06-13T16:17:31.694,20,Regular Season,The Rush Green Stadium,Rob Whitton,Matt Beard,Marta Tejedor,1.1.0,2,
